,timestamp,lp
2023-07-10 14:32:47.071863,,622.4
2023-07-10 14:32:47.882478,,622.2
2023-07-10 14:32:49.917188,,622.4
2023-07-10 14:32:50.879064,,622.2
2023-07-10 14:32:51.681682,,622.4
2023-07-10 14:32:54.483963,,622.35
2023-07-10 14:32:54.915060,,622.4
2023-07-10 14:32:57.698824,,622.35
2023-07-10 14:32:57.925681,,622.4
2023-07-10 14:33:00.697275,,622.35
2023-07-10 14:33:01.719637,,622.45
2023-07-10 14:33:02.702624,,622.4
2023-07-10 14:33:03.713168,,622.45
2023-07-10 14:33:03.937029,,622.35
2023-07-10 14:33:04.918845,,622.45
2023-07-10 14:33:07.504458,,622.5
2023-07-10 14:33:07.919399,,622.6
2023-07-10 14:33:10.910280,,622.55
2023-07-10 14:33:12.918900,,622.6
