,timestamp,lp
2023-07-10 13:57:06.495328,,623.5
2023-07-10 13:57:07.967732,,623.55
2023-07-10 13:57:08.968364,,623.5
2023-07-10 13:57:10.506655,,623.55
2023-07-10 13:57:12.969679,,623.65
2023-07-10 13:57:14.718880,,623.55
2023-07-10 13:57:14.967823,,623.6
2023-07-10 13:57:15.504770,,623.65
2023-07-10 13:57:15.968428,,623.55
2023-07-10 13:57:16.968916,,623.65
2023-07-10 13:57:17.720592,,623.55
2023-07-10 13:57:18.908446,,623.6
2023-07-10 13:57:19.975788,,623.55
2023-07-10 13:57:20.971703,,623.65
2023-07-10 13:57:22.310591,,623.55
2023-07-10 13:57:22.515466,,623.65
2023-07-10 13:57:22.969158,,623.55
2023-07-10 13:57:24.716304,,623.65
2023-07-10 13:57:24.974030,,623.6
2023-07-10 13:57:25.719458,,623.65
2023-07-10 13:57:26.727225,,623.6
2023-07-10 13:57:29.970097,,623.55
2023-07-10 13:57:30.988467,,623.6
2023-07-10 13:57:33.974194,,623.55
2023-07-10 13:57:34.978195,,623.6
2023-07-10 13:57:35.739677,,623.55
2023-07-10 13:57:35.979892,,623.6
2023-07-10 13:57:37.535668,,623.4
2023-07-10 13:57:37.988378,,623.5
2023-07-10 13:57:38.977987,,623.4
2023-07-10 13:57:39.537689,,623.5
2023-07-10 13:57:39.972382,,623.4
2023-07-10 13:57:40.738903,,623.5
2023-07-10 13:57:41.744008,,623.45
2023-07-10 13:57:42.940920,,623.4
2023-07-10 13:57:43.974971,,623.5
2023-07-10 13:57:44.975650,,623.4
2023-07-10 13:57:46.546708,,623.35
2023-07-10 13:57:46.974868,,623.4
2023-07-10 13:57:47.974012,,623.35
2023-07-10 13:57:48.744935,,623.4
2023-07-10 13:57:48.981296,,623.35
2023-07-10 13:57:49.748715,,623.4
2023-07-10 13:57:49.976519,,623.35
2023-07-10 13:57:50.760825,,623.4
2023-07-10 13:57:51.948799,,623.3
2023-07-10 13:57:52.950584,,623.4
2023-07-10 13:57:54.975909,,623.3
2023-07-10 13:57:55.152854,,623.35
2023-07-10 13:57:55.978557,,623.3
2023-07-10 13:57:56.553890,,623.15
2023-07-10 13:57:58.726765,,623.2
2023-07-10 13:57:59.953632,,623.1
2023-07-10 13:58:00.756695,,623.15
2023-07-10 13:58:02.765451,,623.1
2023-07-10 13:58:02.976322,,623.15
2023-07-10 13:58:03.758836,,623.1
